team_a_rank,team_b_rank,team_a_form,team_b_form,is_home_a,h2h_wins_a,injured_a,injured_b,attack_a,defense_a,attack_b,defense_b,goals_scored_last5_a,goals_conceded_last5_a,goals_scored_last5_b,goals_conceded_last5_b,weather_favorable_a,match_date,crowd_size,referee_experience,match_outcome
87,47,-2.0411509456604056,0.22833670032781445,0,1,1.0,2,69.942389128794,95.0,66.30580135663877,63.3313756526782,8,5,4,10,0,2054-10-02,29230,12,2
41,53,-0.854478095669546,0.18301687835934885,1,1,1.0,0,79.50513921547925,95.0,54.27217808798904,61.51682214887442,3,10,5,4,0,2054-10-03,23380,17,2
48,45,0.6794526721518087,-1.8404755456472952,0,2,0.0,3,73.56340939287429,55.463402056430894,74.13160610949048,95.0,6,8,4,10,0,2054-10-04,27301,9,0
22,37,-0.7510073770644133,0.027779908702159076,0,2,1.0,0,71.90382555310678,52.4241090932678,40.0,54.44269407325291,3,4,2,7,0,2054-10-05,5000,4,1
57,35,-1.3024597108220128,-0.45911831265976294,0,3,1.0,0,80.71357306951387,83.26276485708524,73.50128360177027,69.14162883926141,3,3,5,5,1,2054-10-06,38408,11,2
33,62,1.0616085329545957,2.1664176241211663,1,6,0.0,1,59.28014944539108,56.703133943546284,87.77674525615451,73.29130202502134,9,4,6,6,0,2054-10-07,37074,13,0
51,53,0.5156840540697027,-1.2799475398299638,1,1,0.0,0,64.40578544721632,58.21626304976196,50.77537332286055,88.22001682042006,9,3,2,6,1,2054-10-08,22509,11,2
41,77,-1.0885333528170908,-0.20542458117716975,1,3,0.0,0,90.62346248962024,78.92442549598105,84.76695122174738,68.79686606800925,4,2,4,4,0,2054-10-09,16871,13,0
33,64,0.13850384443209868,0.38309851332668937,0,5,1.0,0,,94.76843423434798,76.96343282118929,53.65393039962362,3,6,9,4,1,2054-10-10,9405,11,1
37,39,,-0.9727127882777018,0,3,0.0,1,65.82194441339496,82.82459926537601,68.31383873166561,76.42305469236504,7,10,2,4,0,2054-10-11,28892,8,2
53,62,,1.9282526867914258,1,1,1.0,1,69.1201692904301,71.63988499099224,44.69041020480198,56.881084420444886,7,1,8,10,1,2054-10-12,15368,13,2
30,45,0.17598818952546053,1.9487881445263704,1,2,0.0,2,46.60604410813691,87.2760673740631,81.70111629264879,47.90915814073251,4,3,7,3,1,2054-10-13,32197,14,0
38,68,-0.8084963992003955,-0.8584176630557493,1,6,1.0,0,95.0,95.0,80.10254066060212,54.14979042676168,3,4,9,5,1,2054-10-14,45947,13,2
59,42,0.7423329335252394,-0.5918081946381001,0,1,,1,58.23586164816116,67.5462953592768,70.62225069731092,85.90727820822676,6,2,14,1,1,2054-10-15,27831,9,2
89,34,0.8973517023216558,2.146812893784272,0,3,1.0,1,51.47019080477367,56.33510583767159,55.862025138651504,82.62206950415009,5,12,4,7,1,2054-10-16,44908,5,2
57,38,0.26356552489985674,1.3952707822171775,1,3,1.0,0,59.31782323003853,59.73386760168371,58.34660010716597,95.0,8,5,2,5,1,2054-10-17,32357,3,1
36,38,0.41398215154040124,-0.3693467267847035,1,2,3.0,2,67.2768860997762,68.52889491669421,58.87429696428689,44.450683160314554,7,7,6,8,1,2054-10-18,20888,10,2
44,37,-1.4528288383687429,0.43143579410919514,0,5,2.0,0,84.90357888318688,63.85652553159039,78.46228754792972,60.700080577683586,6,4,10,5,0,2054-10-19,17686,9,1
50,41,1.3621872268435276,-1.3867283606779415,1,0,2.0,0,64.8118574702678,75.03146402769922,77.79576912059558,78.72143030453451,9,5,10,3,1,2054-10-20,26081,7,2
44,62,-0.09132498805646909,2.1967382670155726,0,2,1.0,2,75.93367546403488,54.28131468361045,49.22126684442618,72.05460886816009,8,4,6,4,1,2054-10-21,39509,8,1
63,76,-0.9352563651254158,0.07286155214473791,0,4,1.0,1,80.34593683376264,74.29892972404308,67.74166727180612,57.62574898838992,4,5,9,2,0,2054-10-22,43910,15,2
53,30,0.14583581245592506,0.5855864025478605,0,2,2.0,1,74.9531151483259,63.323553000365955,95.0,54.98680650200179,5,4,8,4,0,2054-10-23,18540,6,2
63,68,0.7454699923888832,-0.9350459321813624,0,7,2.0,1,62.54903019605185,70.54643207984445,69.262551733573,78.60219181383908,6,6,5,8,0,2054-10-24,30701,8,2
45,42,0.5123495670539698,-1.1360907942987983,1,4,2.0,0,,91.00109628847108,61.21581352799953,62.15675009275354,7,2,7,9,0,2054-10-25,36881,7,2
69,55,-1.0846903647884312,0.45109128498241474,0,2,1.0,2,62.874996619744365,95.0,65.17420883390189,83.313794975593,3,6,8,5,0,2054-10-26,25466,9,2
47,25,0.7576378895174982,1.9162990747701252,0,2,2.0,1,75.81602961526868,70.78597420880055,40.0,58.8264547853281,7,5,11,6,0,2054-10-27,21078,8,2
35,57,-0.06065908179918997,-0.5404784396671523,0,3,1.0,3,67.40674920521742,91.63564036985436,62.47858094548238,66.62713549838806,8,7,5,3,1,2054-10-28,37984,10,2
82,19,0.5012041823841213,-0.979102968483009,0,4,0.0,2,53.74675216955822,73.71601727933884,69.73955602578458,69.16387100835405,9,2,2,3,1,2054-10-29,31669,9,2
22,54,-0.8015515005812999,0.30513088022829987,0,1,2.0,2,61.35365252425217,48.40392667868122,82.3842363228168,62.332714037790645,6,4,7,5,1,2054-10-30,24634,12,0
38,53,1.0459115893866522,1.6371930343050038,0,4,2.0,1,79.51685898290316,73.00504209099353,40.0,63.59192287395695,5,5,7,6,1,2054-10-31,23940,10,2
40,52,0.18271552626482176,-0.6385888941601899,0,5,3.0,1,95.0,51.10061215898766,89.20009304167105,56.83694170727996,9,7,1,7,0,2054-11-01,30173,6,1
87,38,1.1888233141382298,-0.24989286832315474,0,1,1.0,0,74.66092458592375,89.28723554106199,69.44202384845717,55.113044837685166,7,6,5,4,0,2054-11-02,51166,9,2
77,58,-1.5348681088561222,0.8371243312160357,1,3,2.0,5,75.5836591954724,65.26447504607484,60.08507572496195,69.73550358509067,11,4,6,11,1,2054-11-03,14983,10,2
72,55,-1.401419119615013,0.9444154820122694,0,3,0.0,1,53.951822192658256,40.0,68.45786156403864,72.55761967721493,1,5,4,5,0,2054-11-04,43483,10,0
45,46,-0.24002784663530613,-0.28444376520989495,1,3,0.0,3,95.0,48.381031689684406,79.90996432178375,55.66886038493728,0,6,8,3,1,2054-11-05,21537,16,2
86,60,1.4676250199727816,1.096646233199907,1,2,1.0,0,61.680692255920924,60.8891017192927,85.624282048969,68.85014915622097,7,1,7,11,1,2054-11-06,41411,10,2
55,48,1.9628108976737255,0.5287683535347963,1,2,1.0,5,85.40628679196777,40.0,67.49531285638369,81.0020212978749,6,5,2,6,1,2054-11-07,26725,9,2
64,57,-0.8884262990747994,0.016191128084933004,0,3,1.0,0,60.22915159979926,74.59522934999005,81.84064038028913,54.09654832316964,8,3,12,3,1,2054-11-08,26669,8,1
52,48,0.05304703161147295,0.902456418978505,1,4,1.0,2,69.98791913736413,86.85726935742612,78.8001484060669,70.785806217787,7,3,5,8,1,2054-11-09,28424,8,2
49,53,0.15515197528065527,0.764604785778309,0,2,2.0,1,61.02178978600432,62.96054847626732,55.55378952047376,78.73161944148032,6,1,7,8,0,2054-11-10,26576,10,2
46,58,,-1.0470127423063162,1,9,0.0,1,57.24866340577517,71.75969424768361,61.81901017745299,72.92412701460839,6,3,2,3,1,2054-11-11,36206,11,2
46,44,0.8849626664124879,1.4835122474027498,0,3,0.0,3,82.59956638966845,95.0,68.95112121328292,61.85574967085753,10,6,7,9,0,2054-11-12,23353,10,2
59,31,-1.1143981929116682,0.34539946599744475,0,1,1.0,0,89.50463448711643,60.52827469700857,80.24701448498894,58.795421852274586,6,8,8,9,1,2054-11-13,42920,9,2
55,54,0.06459336021737178,1.375613605590458,1,2,1.0,1,42.9371437835913,60.782945085545606,60.51735198827505,57.63368605097796,4,3,7,4,0,2054-11-14,37821,13,0
49,67,-2.00851792376992,0.05179367196298298,0,2,2.0,2,88.76575355743238,62.410260676334694,81.65305794417812,95.0,6,2,7,7,1,2054-11-15,32675,8,0
72,54,0.8107912830404045,0.2476393317451954,1,7,1.0,1,95.0,80.92049663018433,56.23232770232368,67.95991400623953,6,8,7,2,1,2054-11-16,37219,10,2
5,54,,0.3988866568074833,0,0,0.0,1,44.049745880349974,56.85126386275482,80.26923853468914,68.17987128778404,4,8,6,7,1,2054-11-17,24103,11,0
57,49,-1.2053820793020622,0.5468495053827453,1,4,0.0,2,40.0,68.96231038772602,52.08688325627362,53.7149271923549,8,6,10,3,1,2054-11-18,24010,11,2
60,61,0.33254680995681196,1.5281994162778463,1,0,1.0,2,72.7917420194287,93.67342441854449,90.70973433015175,94.95939727291875,4,4,3,4,1,2054-11-19,19949,10,0
67,47,-0.3698692430054967,0.4664413798479505,0,4,0.0,1,56.94103467833104,51.7469883124187,49.175185124587976,59.98168144288584,9,4,5,3,1,2054-11-20,37664,8,2
49,43,1.2614610307762235,-0.02798917578083917,1,6,0.0,0,85.73609356243692,80.0891731066319,76.90337076226099,58.205746527769065,5,2,9,3,0,2054-11-21,30969,9,2
53,66,-0.8925821355462147,1.0095330667274753,0,3,1.0,0,79.61876859112819,86.38590668199106,63.482177212117065,76.54072646982841,8,2,8,4,1,2054-11-22,13740,13,0
64,42,2.2229552000609347,0.43041898306956994,1,1,0.0,0,83.42379380343452,82.61624961704311,60.35588107521505,47.98845422061489,6,2,2,4,0,2054-11-23,46012,12,2
72,63,0.8545555429633496,2.955533100876431,0,5,0.0,1,74.50978335149269,85.00757525619333,83.14396779824679,58.046653012924764,8,8,8,5,1,2054-11-24,33249,9,2
45,66,1.2876944131841719,0.29141792084519286,1,3,1.0,0,66.42145431564612,59.40130157433277,78.50802319278792,79.8057678800885,3,4,8,0,1,2054-11-25,45021,9,0
54,58,-1.0288362015484511,1.2376644994660755,0,1,0.0,1,69.46099044749249,83.87983506316235,69.68856645462348,76.03484638964335,5,4,10,4,0,2054-11-26,41275,8,0
75,31,1.7884593771337591,0.8820821375336094,0,6,2.0,2,55.328940230260045,57.31593817546332,76.75702378484573,65.37035760295251,7,8,6,8,0,2054-11-27,36271,12,2
18,50,-1.212547445408267,-2.04989828123343,0,4,0.0,1,88.07755902419062,69.04990845606571,95.0,61.59079929199477,7,7,4,11,1,2054-11-28,21594,6,0
39,46,-0.20981169645357511,-0.7367882789191577,0,2,1.0,1,78.49491766143737,50.346578677444086,42.80476150839753,63.989645821320416,6,3,5,9,1,2054-11-29,12161,13,2
71,42,1.3046566274067597,-0.4394244118094667,0,3,1.0,1,73.49637729757194,71.61765601625108,40.0,60.647012201838145,8,5,10,4,0,2054-11-30,26114,10,2
66,52,0.5067690725044746,-1.499651384142807,1,2,1.0,1,60.7728840057942,70.69230600536672,63.49126573498872,40.0,6,4,9,7,1,2054-12-01,35503,12,2
57,61,-1.2391619172959618,-0.3952569261456209,1,3,1.0,1,80.20241209490258,92.02182234794276,65.38460191829178,79.12915047822632,3,5,4,7,0,2054-12-02,24396,7,2
43,43,1.1354100618426521,-1.3711853979816164,0,1,0.0,0,77.80366408683922,54.13515524216298,77.73462144185102,66.94714587153747,9,6,12,6,1,2054-12-03,31589,5,2
36,47,0.3399544527425375,-1.1091649370438668,0,4,2.0,1,,65.74350390050337,72.67649296799068,87.78184970327968,3,5,7,4,0,2054-12-04,32037,11,2
41,46,-0.41620023605493367,0.24158220958257215,0,2,0.0,0,57.3062163552674,56.94807734868043,71.0847905679507,77.06741557288858,4,7,6,7,0,2054-12-05,46399,9,0
73,67,-1.5420092560496208,1.9193979971159174,1,7,0.0,1,84.99015947155286,61.76233074542955,55.873478768576234,81.10800835363372,4,2,7,7,1,2054-12-06,26395,7,2
40,46,0.43475052987282753,-1.3622102846108828,0,1,1.0,1,58.61888320049559,46.809256476758286,73.87813336679679,63.36951939909257,9,2,2,2,0,2054-12-07,25087,6,0
51,31,-0.16342780296642598,-1.2154844321946734,1,2,1.0,1,71.27178349574586,52.06751988138343,83.48336575683311,88.4086877248076,7,2,8,1,0,2054-12-08,32140,6,1
38,26,0.15630934874723482,-0.532739389725167,1,0,0.0,0,48.476307619068486,80.04589565155052,74.78588473318801,46.65584854097699,10,4,6,5,0,2054-12-09,23096,11,2
62,55,-1.5852013601705917,-0.1471768288452012,1,3,1.0,3,88.64169840583203,48.70031855825786,71.52781788568737,86.0946139448751,3,6,9,7,0,2054-12-10,25070,12,0
41,38,-0.41865705835634687,-1.5421336507689107,1,4,1.0,2,79.1459776943756,40.0,83.31861762830383,88.02078112523665,5,4,7,4,0,2054-12-11,25284,11,2
48,60,0.48030462154151127,-0.6990849413566327,1,4,1.0,1,42.812709673943445,81.62370191306042,68.15617398540174,46.47454017442327,9,2,7,6,1,2054-12-12,40136,9,2
24,30,1.8764646113047316,-0.7914506506540677,1,4,,1,48.04776790550693,57.276315505829395,67.82731677480751,70.79421605358628,5,4,3,8,1,2054-12-13,47831,9,2
25,41,-0.2052816228506305,0.3183626909114852,1,1,1.0,1,66.12088945785152,88.63467471124699,81.96253383929623,59.57430608296392,1,6,5,3,1,2054-12-14,45417,10,2
50,30,1.4432990590681207,0.4256287137032119,1,2,0.0,0,75.546720891792,68.26082410155826,71.2157976877562,54.51404351746787,7,7,6,4,1,2054-12-15,40631,9,2
30,56,0.7873484208498465,-0.15276106868705863,1,5,2.0,1,52.5133405706975,70.26700514092678,67.11926677899923,82.78168233152644,5,11,7,1,1,2054-12-16,5000,14,0
81,59,0.23378496625334821,-0.37776459064152046,0,1,2.0,0,69.51568248364296,47.53768751697298,89.60802086100215,69.1821292105512,9,5,4,8,1,2054-12-17,49874,11,2
19,55,-1.0123417836661144,-0.7097001746526048,0,4,1.0,1,80.10665913591858,60.923614653793884,57.35137425254937,64.15195603169828,6,4,6,6,1,2054-12-18,30912,10,0
37,33,-0.9704785435309563,0.05157808201843451,1,2,0.0,0,,63.77283591962551,69.21712700120726,72.49221075224705,6,1,6,5,1,2054-12-19,15346,13,2
50,38,0.6175408707065995,-0.9760857446635408,1,1,1.0,1,84.69668073719863,83.57884420872136,55.62728073325369,54.80195834778595,10,3,3,5,1,2054-12-20,52781,11,2
44,53,-0.5264955741052129,1.547238004694983,0,4,1.0,1,64.09304023948617,73.92293656318552,64.50550844554263,71.50113909568736,10,3,5,2,1,2054-12-21,41777,7,0
33,24,-0.6153627187660998,-1.4979017725881936,0,3,0.0,1,64.35088411131943,72.61345091097648,77.19223731380697,65.81848557438668,7,12,6,5,1,2054-12-22,25547,11,2
35,46,-0.1806103390342934,-0.6563037778504419,0,5,1.0,2,50.89779399542206,60.903493681307765,66.92307463028362,91.61537257967774,6,3,5,5,1,2054-12-23,48529,5,0
35,72,-0.1638308303391922,0.8682014539825893,1,2,0.0,0,78.04911847886186,69.1530357903497,91.2189294484449,77.94182169167425,6,1,4,4,1,2054-12-24,44233,6,0
45,47,0.9007679761936869,-0.3986373138141493,0,4,2.0,1,63.31291442355363,87.63325729288691,52.08283876374584,60.543275209177054,3,2,4,5,0,2054-12-25,26826,8,2
79,27,-0.5054976982602105,0.6719732217021198,1,5,0.0,1,64.16128698987838,77.32511949799431,72.6142544444004,47.67324567092528,10,3,3,5,1,2054-12-26,25935,13,2
51,40,0.8012400360243159,1.7171938426299218,0,3,1.0,0,87.68780205110993,69.29606135631238,76.11742863154188,68.38561181826843,8,5,3,4,0,2054-12-27,45279,10,2
67,40,0.4397051340544035,0.8331029352874769,1,4,0.0,0,74.15111332965301,61.32656150106082,73.7886763480957,63.63309867668298,10,4,4,5,1,2054-12-28,35595,12,2
57,82,-1.6739959873620514,-1.2020251658451284,0,4,0.0,0,61.813726776490626,83.21776462480184,90.5399542598731,75.7322130819029,9,6,3,4,0,2054-12-29,50352,11,0
66,74,0.29450766298330716,-1.154228231883905,1,2,1.0,2,46.66392510044755,72.5735284095281,83.96750371161372,65.64673777786669,5,3,5,4,0,2054-12-30,40282,9,1
8,60,-2.6677584342771024,-0.18740041003551489,0,2,0.0,0,73.18978548458801,76.43662051892221,47.36210215935182,58.077280227059205,8,5,7,6,0,2054-12-31,41333,11,0
45,44,-0.8952232616519866,0.44304779762049235,1,2,2.0,0,49.928486039297006,74.0098534086371,87.4299972903689,76.95312034218072,8,6,7,9,1,2055-01-01,19040,6,1
69,68,0.4630768465622484,1.2061355599973023,0,5,2.0,0,51.48022860234924,82.56614434155908,77.24290036988168,64.08420415158663,5,3,7,6,0,2055-01-02,37893,4,0
41,32,-0.010643100259374962,-0.784986752597108,1,5,1.0,0,69.0886702522792,46.27252795379867,74.73657201250026,84.7564632757676,3,5,4,4,0,2055-01-03,37682,11,0
76,66,-1.7678921059615413,-0.48490408176003785,1,3,1.0,1,77.39260971821759,70.8486517785805,58.75533036226964,69.5653580803323,7,3,7,8,1,2055-01-04,24011,8,2
72,63,-1.1191617669735479,-0.2506501071266549,0,1,1.0,1,66.42877761952897,56.93373016965612,65.23661768124967,80.02108934210665,5,5,3,3,1,2055-01-05,53471,13,1
42,47,-2.6089131132522208,-0.27071572401667543,0,4,2.0,1,72.59256755609553,61.22195594915734,67.75425462317023,75.75457896321639,5,5,7,4,0,2055-01-06,39035,10,0
42,67,-1.3425632570442838,1.495645205078405,0,4,2.0,2,90.40588226758753,56.758579775162744,59.917841968391386,74.43087915990688,8,10,4,5,0,2055-01-07,30438,4,0
34,43,0.5790633493185502,-0.10404700799707245,0,3,0.0,1,68.32714789748266,75.88059721598385,60.005036920874616,47.11748591727257,2,9,9,5,1,2055-01-08,26209,4,2
40,31,-0.5574329385751464,0.153053160089564,1,4,5.0,4,68.6802021326018,91.81571563846663,70.58579980590503,53.3121731955857,5,2,6,4,0,2055-01-09,21445,6,2
31,64,0.16994554172655796,0.9114833024566436,1,3,0.0,1,75.45849599141823,90.06380290413196,76.38661124434267,70.31559495496879,3,5,6,8,1,2055-01-10,23033,13,0
56,48,0.01364438153949612,1.5910878837727414,1,4,0.0,2,95.0,81.39242355290745,95.0,75.60348147652408,4,3,8,2,1,2055-01-11,33065,9,2
28,59,0.032583070499585656,-0.03519588099165745,0,4,0.0,2,87.74030115417264,94.33770724894288,70.70590644017508,62.99369180164582,5,1,7,7,1,2055-01-12,37815,12,2
59,77,1.0231324231130516,1.2591913610888714,1,6,5.0,0,81.61005966977042,69.98253184558305,95.0,58.487604362045666,8,7,5,5,1,2055-01-13,20512,15,1
59,39,,1.82777077059649,1,2,1.0,1,52.27201009090088,55.78319728049385,70.94959761523518,66.78728698753878,8,4,4,9,0,2055-01-14,29298,4,0
25,47,0.9106683730599062,-0.11033970737795651,1,4,1.0,1,85.02094925318325,67.33917084167514,67.16723643422877,93.19435312559463,4,7,6,7,1,2055-01-15,34438,6,1
73,73,-2.4773433929375024,-0.5636384644669592,0,4,2.0,0,67.39835648081316,76.80282964326837,68.2434889446886,69.73897178086237,5,6,3,8,0,2055-01-16,32870,6,0
57,60,1.1114259568440468,2.1870672847682187,1,2,0.0,0,78.79582018364597,86.87811344473859,50.39213937994673,56.1111501429512,2,12,9,7,1,2055-01-17,34501,7,2
61,39,-1.2900780921097774,1.1210821493512841,0,2,0.0,1,94.86276100025465,89.49132841480701,64.23357879526822,64.9539857094903,3,2,3,4,0,2055-01-18,22162,14,2
38,35,-1.0729397230783215,0.01249074688406641,0,2,1.0,1,73.761203876645,43.80776831781982,69.73520103614929,94.84915263195946,6,5,11,2,1,2055-01-19,30975,10,0
59,42,-0.704617489491256,0.6499616297085027,1,8,1.0,1,65.89473345088426,40.0,83.13645094172725,62.366232222808335,2,3,7,7,1,2055-01-20,8595,8,0
66,38,1.0838552208314367,-1.044976174752692,0,4,4.0,1,67.76504532385339,66.14790457145098,46.073942302574395,82.45733138338562,4,6,6,5,1,2055-01-21,25212,10,2
48,53,-0.8892998491446578,1.1094188199272383,0,2,4.0,1,77.38469672780582,84.3790530439366,84.62604022956664,67.03442111818418,9,7,8,7,1,2055-01-22,37871,7,0
80,51,-0.6558887792363542,-1.8000303928315362,0,2,0.0,0,54.41831745520778,63.346771097505346,94.62745256564133,81.28249607821891,4,8,1,2,1,2055-01-23,14115,10,0
50,54,-0.961687718025779,1.0706421398398702,0,5,0.0,2,74.09466292066463,62.68717713864541,63.04091332901063,68.86047271408646,3,4,5,5,1,2055-01-24,40582,8,2
67,37,,-0.7217108680904613,1,4,0.0,0,84.61284310343753,61.32413820917889,46.28474594302428,46.564183516365134,7,6,3,6,0,2055-01-25,35902,8,2
54,48,0.7436083348876679,-1.6538786000320556,0,7,2.0,0,40.0,63.605998799218185,43.30795316325128,90.45633645555318,4,5,5,3,1,2055-01-26,30439,12,2
58,19,1.7043245157606308,-2.001374771086308,1,4,1.0,0,64.14723593898982,75.98937279787853,43.13263556360945,70.506719101792,7,10,4,3,0,2055-01-27,30141,4,2
24,52,2.399817499786771,-0.4761525795312883,0,1,0.0,1,75.85966942370663,40.50337878831674,83.14434926194515,73.70634602808109,8,2,13,2,1,2055-01-28,11044,10,0
55,67,0.6501807531879694,0.7111138257749583,0,4,3.0,0,,84.62745100106503,73.53239927861195,80.10545739216097,1,4,5,5,1,2055-01-29,26119,9,1
38,28,0.36565418686936824,-1.3898918614587392,1,3,0.0,1,61.27850632463466,80.98943682265126,72.73342258139797,85.56841945004683,6,8,6,7,1,2055-01-30,40100,12,2
37,57,-1.2173397321082118,-1.2355725894423146,1,2,0.0,1,67.80695131890297,47.86013557079517,52.03631993320114,95.0,8,6,6,4,1,2055-01-31,52230,11,1
76,40,1.9093031537309764,-0.49422048151866427,1,4,2.0,0,75.52462045897167,74.08274140181976,82.30215152171054,75.45492006579394,4,4,5,8,0,2055-02-01,13936,12,2
46,62,0.21540310933394566,0.8075530144855749,1,0,0.0,0,63.48120538021992,75.55090687853959,60.30032142041583,71.47956376479505,3,9,7,9,0,2055-02-02,20488,1,2
34,52,-0.2890648419076363,0.9325294858465353,0,3,2.0,1,82.40751539713597,54.76458473118768,66.78702058859973,88.36410022082842,3,8,9,7,1,2055-02-03,36221,10,1
44,56,0.38753176905355363,0.1398702657020494,1,4,3.0,1,77.56096746012749,62.183461038095146,84.88340089862336,95.0,7,6,9,2,1,2055-02-04,36528,6,0
30,50,-0.6363507273948811,0.9833696334909083,0,2,0.0,1,91.53215638608035,62.76035338078888,75.42681198252254,57.47496571974835,7,4,4,3,1,2055-02-05,24217,14,2
71,69,-2.3376715642913544,0.6876107354110753,1,5,2.0,1,67.21341087865873,40.024777176051096,63.989390688136815,61.12274889964607,8,4,4,5,1,2055-02-06,34679,15,1
39,55,0.5718029209336017,-0.4169872957668561,1,4,0.0,1,73.08230825573382,59.71738047144407,60.85525582939438,56.45327082639693,5,6,7,3,1,2055-02-07,33994,8,2
57,39,1.3424738519339037,0.9095121105888697,1,6,1.0,0,83.44610354960083,83.92190891129657,74.5705344370853,73.0766609242053,2,4,4,7,0,2055-02-08,29925,5,2
70,51,0.5569226352009466,-1.284177486358534,1,3,2.0,2,70.64676804774949,55.40546752383482,94.42159866889762,63.88951553539182,6,4,4,6,0,2055-02-09,29443,7,2
42,44,-0.0070791300016539915,0.4864863982101155,1,2,0.0,0,67.7292694938653,71.01744194095126,87.41743997545161,76.53795000189336,8,4,5,8,0,2055-02-10,38932,10,0
57,52,0.013271752391360402,-1.1660143893757533,0,1,1.0,0,81.45975154466618,76.22529444523924,63.47634177824537,69.8886435633226,8,9,8,6,0,2055-02-11,28299,16,2
34,43,0.17227974771628662,0.14280053938900147,0,2,1.0,1,95.0,56.02814363036552,52.83383465946929,66.25558574813127,11,5,6,7,0,2055-02-12,22876,12,2
86,39,0.14165422108858416,1.2185677005298081,1,2,0.0,1,88.29865430622812,85.71283968982834,95.0,58.18373834428586,4,4,4,4,0,2055-02-13,17754,8,2
64,52,-0.0607013174805547,0.21319817991515186,0,3,3.0,1,95.0,64.18747736469587,83.40162450894228,68.90481130928559,5,5,6,10,1,2055-02-14,27813,7,1
47,50,0.025342879468851085,-0.012577649742340179,0,2,0.0,3,80.18277618501232,64.10699836289334,85.98517010524918,44.073012966194064,3,3,5,5,1,2055-02-15,16533,7,2
38,65,1.5550127404404641,0.22603109949750366,0,5,1.0,3,70.32478636859734,71.45331706741413,75.79745141383337,40.0,3,3,7,3,0,2055-02-16,32770,11,2
48,43,0.47227321434653297,0.663309492084395,0,3,1.0,0,64.8923099190298,95.0,68.00035383855531,90.4081080139136,6,6,2,4,1,2055-02-17,19167,13,2
44,20,0.10514698402456396,2.1340020186585695,1,3,0.0,0,94.87766121350153,83.47358045991976,73.92187118031032,62.947359248924286,5,3,9,5,1,2055-02-18,32293,10,1
79,44,0.6592268962959171,0.6524406704269764,1,1,2.0,0,80.50076093294211,70.73953567600446,69.4874933272123,84.16886444919139,4,8,4,5,0,2055-02-19,29208,8,2
31,25,0.6592989867832433,-0.5025138290322683,0,2,0.0,2,53.06275863307295,61.10408478441015,71.49386074701061,91.73925883327362,6,6,10,7,1,2055-02-20,28163,10,2
52,56,0.9459979627698588,-0.20865295302311823,1,4,1.0,1,76.9512539538947,87.60877070006835,76.853989354076,71.55644827224349,6,8,5,5,0,2055-02-21,37163,15,2
49,24,-0.7569114118328603,-0.9011266168092057,0,3,1.0,0,52.728166940898035,93.45992663309826,82.5166241412407,84.46143430728884,3,4,5,2,0,2055-02-22,28904,8,2
48,35,-0.4805279061477897,-1.2392381475108456,1,3,1.0,2,42.30497937200308,79.74490451095711,70.58454726471285,90.62552599583623,6,9,7,2,0,2055-02-23,23651,9,2
48,44,-0.8135574541942521,-2.4324761624126996,1,5,3.0,1,87.8933910138521,71.55757780878577,62.14157051045487,40.270481395733256,4,4,3,6,1,2055-02-24,28407,9,2
48,73,0.7667229234936916,-0.4616020915548006,1,3,1.0,2,88.6959320882947,85.63248926275743,67.9954382087876,87.32977159826733,4,5,12,1,1,2055-02-25,16342,9,2
63,33,0.7178709744070252,-1.404437613866566,0,2,2.0,1,81.56654726812373,82.67241423771922,69.77983390926917,91.18164615028613,1,3,7,6,0,2055-02-26,18548,9,2
59,50,-1.2732428725223714,0.09705332808486404,0,6,2.0,0,92.33567372425614,65.14998545482443,58.24997995588668,89.03223689261065,5,7,6,4,0,2055-02-27,22326,14,2
56,58,0.39083781282032287,-0.5094747513872037,1,3,3.0,1,47.94420227518442,80.60626079322238,58.48924336676905,95.0,2,6,9,5,0,2055-02-28,48771,12,2
4,72,1.3722338678678732,-1.0855217533233876,0,2,0.0,1,60.424849845364875,60.78329298214199,57.35797502776911,71.2530788469568,6,6,7,2,1,2055-03-01,18780,17,0
54,61,-0.23533263872448668,-2.1035053965101365,0,1,3.0,3,62.744096586965554,74.76781788150137,95.0,64.76030843253571,6,4,7,9,1,2055-03-02,28989,8,1
25,66,0.3139732739263047,-0.34933878737862656,0,4,0.0,1,54.08553962275286,45.35013498175848,79.62077021693045,74.00475086246487,2,6,7,7,0,2055-03-03,20865,8,0
59,62,0.7304857028244248,-1.7523840385658507,1,2,3.0,0,90.8235929349476,84.22624327020804,73.29374368631076,54.767121598574036,5,4,6,6,0,2055-03-04,6883,8,2
72,31,-1.32055823939872,0.7061618482851154,1,1,0.0,3,51.8568465452022,55.7707909933643,72.47972711836849,64.69922493499806,9,7,6,2,0,2055-03-05,13360,9,2
36,55,0.15198815899110216,0.25489756942832553,1,2,3.0,1,58.54886414012761,82.42894517662234,95.0,78.21255551334382,4,5,7,3,1,2055-03-06,44529,6,0
46,62,1.272116189741471,-0.22679841055255318,1,1,0.0,0,62.65437868850358,62.6408631505487,47.1665348725454,63.7777888070914,9,8,7,6,0,2055-03-07,18217,9,2
41,35,-0.5932088167641478,1.450747259655328,1,1,0.0,1,68.22912611771186,56.66645537544589,76.19658556542677,71.72643929785325,9,6,5,7,1,2055-03-08,12171,4,1
